submission_day,feed_type,submission_count,normalized_submission_count
2024-01-04,PRODUCT_LIST_INVENTORY,18,18
2024-01-04,PRODUCT_LIST_PRICE,18,18
2024-01-04,PRODUCT_LIST_REMOVE,10,10
2024-01-05,PRODUCT_FLAT_FILE_INVLOADER,10,10
2024-01-05,PRODUCT_LIST,11,11
2024-01-05,PRODUCT_LIST_IMAGE,10,10
2024-01-05,PRODUCT_LIST_INVENTORY,10,10
2024-01-05,PRODUCT_LIST_PRICE,10,10
2024-01-05,PRODUCT_LIST_REMOVE,2,2
2024-01-06,PRODUCT_FLAT_FILE_INVLOADER,30,30
2024-01-06,PRODUCT_LIST,30,30
2024-01-06,PRODUCT_LIST_IMAGE,30,30
2024-01-06,PRODUCT_LIST_INVENTORY,30,30
2024-01-06,PRODUCT_LIST_PRICE,30,30
2024-01-07,PRODUCT_FLAT_FILE_INVLOADER,9,9
2024-01-07,PRODUCT_LIST,9,9
2024-01-07,PRODUCT_LIST_IMAGE,9,9
2024-01-07,PRODUCT_LIST_INVENTORY,9,9
2024-01-07,PRODUCT_LIST_PRICE,9,9
2024-01-07,PRODUCT_LIST_REMOVE,1,1
2024-01-08,PRODUCT_FLAT_FILE_INVLOADER,12,12
2024-01-08,PRODUCT_LIST,13,13
2024-01-08,PRODUCT_LIST_IMAGE,12,12
2024-01-08,PRODUCT_LIST_INVENTORY,12,12
2024-01-08,PRODUCT_LIST_PRICE,12,12
2024-01-08,PRODUCT_LIST_REMOVE,17,17
2024-01-09,PRODUCT_FLAT_FILE_INVLOADER,5,5
2024-01-09,PRODUCT_LIST,5,5
2024-01-09,PRODUCT_LIST_IMAGE,5,5
2024-01-09,PRODUCT_LIST_INVENTORY,5,5
2024-01-09,PRODUCT_LIST_PRICE,5,5
2024-01-09,PRODUCT_LIST_REMOVE,1,1
2024-01-10,PRODUCT_FLAT_FILE_INVLOADER,13,13
2024-01-10,PRODUCT_LIST,13,13
2024-01-10,PRODUCT_LIST_IMAGE,13,13
2024-01-10,PRODUCT_LIST_INVENTORY,13,13
2024-01-10,PRODUCT_LIST_PRICE,13,13
2024-01-11,PRODUCT_FLAT_FILE_INVLOADER,5,5
2024-01-11,PRODUCT_LIST,5,5
2024-01-11,PRODUCT_LIST_IMAGE,5,5
2024-01-11,PRODUCT_LIST_INVENTORY,5,5
2024-01-11,PRODUCT_LIST_PRICE,5,5
2024-01-11,PRODUCT_LIST_REMOVE,2,2
2024-01-12,PRODUCT_FLAT_FILE_INVLOADER,10,10
2024-01-12,PRODUCT_LIST,13,13
2024-01-12,PRODUCT_LIST_IMAGE,10,10
2024-01-12,PRODUCT_LIST_INVENTORY,10,10
2024-01-12,PRODUCT_LIST_PRICE,10,10
2024-01-13,PRODUCT_FLAT_FILE_INVLOADER,17,17
2024-01-13,PRODUCT_LIST,17,17
2024-01-13,PRODUCT_LIST_IMAGE,17,17
2024-01-13,PRODUCT_LIST_INVENTORY,17,17
2024-01-13,PRODUCT_LIST_PRICE,17,17
2024-01-14,PRODUCT_FLAT_FILE_INVLOADER,10,10
2024-01-14,PRODUCT_LIST,10,10
2024-01-14,PRODUCT_LIST_IMAGE,10,10
2024-01-14,PRODUCT_LIST_INVENTORY,10,10
2024-01-14,PRODUCT_LIST_PRICE,10,10
2024-01-15,PRODUCT_FLAT_FILE_INVLOADER,28,28
2024-01-15,PRODUCT_LIST,29,29
2024-01-15,PRODUCT_LIST_IMAGE,28,28
2024-01-15,PRODUCT_LIST_INVENTORY,28,28
2024-01-15,PRODUCT_LIST_PRICE,28,28
2024-01-15,PRODUCT_LIST_REMOVE,5,5
2024-01-16,PRODUCT_FLAT_FILE_INVLOADER,9,9
2024-01-16,PRODUCT_LIST,10,10
2024-01-16,PRODUCT_LIST_IMAGE,9,9
2024-01-16,PRODUCT_LIST_INVENTORY,9,9
2024-01-16,PRODUCT_LIST_PRICE,9,9
2024-01-16,PRODUCT_LIST_REMOVE,5,5
2024-01-17,PRODUCT_FLAT_FILE_INVLOADER,9,9
2024-01-17,PRODUCT_LIST,9,9
2024-01-17,PRODUCT_LIST_IMAGE,9,9
2024-01-17,PRODUCT_LIST_INVENTORY,9,9
2024-01-17,PRODUCT_LIST_PRICE,9,9
2024-01-17,PRODUCT_LIST_REMOVE,2,2
2024-01-18,PRODUCT_FLAT_FILE_INVLOADER,7,7
2024-01-18,PRODUCT_LIST,7,7
2024-01-18,PRODUCT_LIST_IMAGE,7,7
2024-01-18,PRODUCT_LIST_INVENTORY,7,7
2024-01-18,PRODUCT_LIST_PRICE,7,7
2024-01-18,PRODUCT_LIST_REMOVE,1,1
2024-01-19,PRODUCT_FLAT_FILE_INVLOADER,8,8
2024-01-19,PRODUCT_LIST,8,8
2024-01-19,PRODUCT_LIST_IMAGE,8,8
2024-01-19,PRODUCT_LIST_INVENTORY,8,8
2024-01-19,PRODUCT_LIST_PRICE,8,8
2024-01-20,PRODUCT_FLAT_FILE_INVLOADER,6,6
2024-01-20,PRODUCT_LIST,6,6
2024-01-20,PRODUCT_LIST_IMAGE,6,6
2024-01-20,PRODUCT_LIST_INVENTORY,6,6
2024-01-20,PRODUCT_LIST_PRICE,6,6
2024-01-21,PRODUCT_FLAT_FILE_INVLOADER,10,10
2024-01-21,PRODUCT_LIST,10,10
2024-01-21,PRODUCT_LIST_IMAGE,10,10
2024-01-21,PRODUCT_LIST_INVENTORY,10,10
2024-01-21,PRODUCT_LIST_PRICE,10,10
2024-01-22,PRODUCT_FLAT_FILE_INVLOADER,9,9
2024-01-22,PRODUCT_LIST,9,9
2024-01-22,PRODUCT_LIST_IMAGE,9,9
2024-01-22,PRODUCT_LIST_INVENTORY,9,9
2024-01-22,PRODUCT_LIST_PRICE,9,9
2024-01-22,PRODUCT_LIST_REMOVE,4,4
2024-01-23,PRODUCT_FLAT_FILE_INVLOADER,4,4
2024-01-23,PRODUCT_LIST,4,4
2024-01-23,PRODUCT_LIST_IMAGE,4,4
2024-01-23,PRODUCT_LIST_INVENTORY,4,4
2024-01-23,PRODUCT_LIST_PRICE,4,4
2024-01-24,PRODUCT_FLAT_FILE_INVLOADER,105,17
2024-01-24,PRODUCT_LIST,314,17
2024-01-24,PRODUCT_LIST_IMAGE,105,17
2024-01-24,PRODUCT_LIST_INVENTORY,105,17
2024-01-24,PRODUCT_LIST_PRICE,105,17
2024-01-25,PRODUCT_FLAT_FILE_INVLOADER,1192,9
2024-01-25,PRODUCT_LIST,1109,9
2024-01-25,PRODUCT_LIST_IMAGE,1192,9
2024-01-25,PRODUCT_LIST_INVENTORY,1192,9
2024-01-25,PRODUCT_LIST_PRICE,1192,9
2024-01-25,PRODUCT_LIST_REMOVE,1,1
2024-01-26,PRODUCT_FLAT_FILE_INVLOADER,1144,6
2024-01-26,PRODUCT_LIST,1164,6
2024-01-26,PRODUCT_LIST_IMAGE,1144,6
2024-01-26,PRODUCT_LIST_INVENTORY,1144,6
2024-01-26,PRODUCT_LIST_PRICE,1144,6
2024-01-26,PRODUCT_LIST_REMOVE,1,1
2024-01-27,PRODUCT_FLAT_FILE_INVLOADER,1233,12
2024-01-27,PRODUCT_LIST,1217,12
2024-01-27,PRODUCT_LIST_IMAGE,1233,12
2024-01-27,PRODUCT_LIST_INVENTORY,1233,12
2024-01-27,PRODUCT_LIST_PRICE,1233,12
2024-01-28,PRODUCT_FLAT_FILE_INVLOADER,1222,14
2024-01-28,PRODUCT_LIST,1293,14
2024-01-28,PRODUCT_LIST_IMAGE,1222,14
2024-01-28,PRODUCT_LIST_INVENTORY,1222,14
2024-01-28,PRODUCT_LIST_PRICE,1222,14
2024-01-28,PRODUCT_LIST_REMOVE,2,2
2024-01-29,PRODUCT_FLAT_FILE_INVLOADER,1198,29
2024-01-29,PRODUCT_LIST,1218,33
2024-01-29,PRODUCT_LIST_IMAGE,1198,29
2024-01-29,PRODUCT_LIST_INVENTORY,1198,29
2024-01-29,PRODUCT_LIST_PRICE,1198,29
2024-01-30,PRODUCT_FLAT_FILE_INVLOADER,1194,20
2024-01-30,PRODUCT_LIST,1206,20
2024-01-30,PRODUCT_LIST_IMAGE,1194,20
2024-01-30,PRODUCT_LIST_INVENTORY,1194,20
2024-01-30,PRODUCT_LIST_PRICE,1194,20
2024-01-30,PRODUCT_LIST_REMOVE,3,3
2024-01-31,PRODUCT_FLAT_FILE_INVLOADER,1040,11
2024-01-31,PRODUCT_LIST,1016,12
2024-01-31,PRODUCT_LIST_IMAGE,1040,11
2024-01-31,PRODUCT_LIST_INVENTORY,1040,11
2024-01-31,PRODUCT_LIST_PRICE,1040,11
2024-01-31,PRODUCT_LIST_REMOVE,12,12
2024-02-01,PRODUCT_FLAT_FILE_INVLOADER,17,17
2024-02-01,PRODUCT_LIST,17,17
2024-02-01,PRODUCT_LIST_IMAGE,17,17
2024-02-01,PRODUCT_LIST_INVENTORY,17,17
2024-02-01,PRODUCT_LIST_PRICE,17,17
2024-02-01,PRODUCT_LIST_REMOVE,3,3
2024-02-02,PRODUCT_FLAT_FILE_INVLOADER,15,15
2024-02-02,PRODUCT_LIST,15,15
2024-02-02,PRODUCT_LIST_IMAGE,15,15
2024-02-02,PRODUCT_LIST_INVENTORY,15,15
2024-02-02,PRODUCT_LIST_PRICE,15,15
2024-02-03,PRODUCT_FLAT_FILE_INVLOADER,4,4
2024-02-03,PRODUCT_LIST,5,5
2024-02-03,PRODUCT_LIST_IMAGE,4,4
2024-02-03,PRODUCT_LIST_INVENTORY,4,4
2024-02-03,PRODUCT_LIST_PRICE,4,4
2024-02-04,PRODUCT_FLAT_FILE_INVLOADER,19,19
2024-02-04,PRODUCT_LIST,19,19
2024-02-04,PRODUCT_LIST_IMAGE,19,19
2024-02-04,PRODUCT_LIST_INVENTORY,19,19
2024-02-04,PRODUCT_LIST_PRICE,19,19
2024-02-04,PRODUCT_LIST_REMOVE,3,3
2024-02-05,PRODUCT_FLAT_FILE_INVLOADER,10,10
2024-02-05,PRODUCT_LIST,12,12
2024-02-05,PRODUCT_LIST_IMAGE,10,10
2024-02-05,PRODUCT_LIST_INVENTORY,10,10
2024-02-05,PRODUCT_LIST_PRICE,10,10
2024-02-05,PRODUCT_LIST_REMOVE,6,6
2024-02-06,PRODUCT_FLAT_FILE_INVLOADER,8,8
2024-02-06,PRODUCT_LIST,8,8
2024-02-06,PRODUCT_LIST_IMAGE,8,8
2024-02-06,PRODUCT_LIST_INVENTORY,8,8
2024-02-06,PRODUCT_LIST_PRICE,8,8
2024-02-06,PRODUCT_LIST_REMOVE,4,4
2024-02-07,PRODUCT_FLAT_FILE_INVLOADER,10,10
2024-02-07,PRODUCT_LIST,10,10
2024-02-07,PRODUCT_LIST_IMAGE,10,10
2024-02-07,PRODUCT_LIST_INVENTORY,10,10
2024-02-07,PRODUCT_LIST_PRICE,10,10
2024-02-07,PRODUCT_LIST_REMOVE,1,1
2024-02-08,PRODUCT_FLAT_FILE_INVLOADER,12,12
2024-02-08,PRODUCT_LIST,12,12
2024-02-08,PRODUCT_LIST_IMAGE,12,12
2024-02-08,PRODUCT_LIST_INVENTORY,12,12
2024-02-08,PRODUCT_LIST_PRICE,12,12
2024-02-08,PRODUCT_LIST_REMOVE,5,5
2024-02-09,PRODUCT_FLAT_FILE_INVLOADER,7,7
2024-02-09,PRODUCT_LIST,7,7
2024-02-09,PRODUCT_LIST_IMAGE,7,7
2024-02-09,PRODUCT_LIST_INVENTORY,7,7
2024-02-09,PRODUCT_LIST_PRICE,7,7
2024-02-09,PRODUCT_LIST_REMOVE,2,2
2024-02-10,PRODUCT_FLAT_FILE_INVLOADER,15,15
2024-02-10,PRODUCT_LIST,15,15
2024-02-10,PRODUCT_LIST_IMAGE,15,15
2024-02-10,PRODUCT_LIST_INVENTORY,15,15
2024-02-10,PRODUCT_LIST_PRICE,15,15
2024-02-11,PRODUCT_FLAT_FILE_INVLOADER,9,9
2024-02-11,PRODUCT_LIST,10,10
2024-02-11,PRODUCT_LIST_IMAGE,9,9
2024-02-11,PRODUCT_LIST_INVENTORY,9,9
2024-02-11,PRODUCT_LIST_PRICE,9,9
2024-02-11,PRODUCT_LIST_REMOVE,8,8
2024-02-12,PRODUCT_FLAT_FILE_INVLOADER,16,16
2024-02-12,PRODUCT_LIST,16,16
2024-02-12,PRODUCT_LIST_IMAGE,16,16
2024-02-12,PRODUCT_LIST_INVENTORY,16,16
2024-02-12,PRODUCT_LIST_PRICE,16,16
2024-02-12,PRODUCT_LIST_REMOVE,1,1
2024-02-13,PRODUCT_FLAT_FILE_INVLOADER,26,26
2024-02-13,PRODUCT_LIST,26,26
2024-02-13,PRODUCT_LIST_IMAGE,26,26
2024-02-13,PRODUCT_LIST_INVENTORY,26,26
2024-02-13,PRODUCT_LIST_PRICE,26,26
2024-02-14,PRODUCT_FLAT_FILE_INVLOADER,6,6
2024-02-14,PRODUCT_LIST,6,6
2024-02-14,PRODUCT_LIST_IMAGE,6,6
2024-02-14,PRODUCT_LIST_INVENTORY,6,6
2024-02-14,PRODUCT_LIST_PRICE,6,6
2024-02-14,PRODUCT_LIST_REMOVE,1,1
2024-02-15,PRODUCT_FLAT_FILE_INVLOADER,25,25
2024-02-15,PRODUCT_LIST,25,25
2024-02-15,PRODUCT_LIST_IMAGE,25,25
2024-02-15,PRODUCT_LIST_INVENTORY,25,25
2024-02-15,PRODUCT_LIST_PRICE,25,25
2024-02-16,PRODUCT_FLAT_FILE_INVLOADER,14,14
2024-02-16,PRODUCT_LIST,14,14
2024-02-16,PRODUCT_LIST_IMAGE,14,14
2024-02-16,PRODUCT_LIST_INVENTORY,14,14
2024-02-16,PRODUCT_LIST_PRICE,14,14
2024-02-17,PRODUCT_FLAT_FILE_INVLOADER,7,7
2024-02-17,PRODUCT_LIST,7,7
2024-02-17,PRODUCT_LIST_IMAGE,7,7
2024-02-17,PRODUCT_LIST_INVENTORY,7,7
2024-02-17,PRODUCT_LIST_PRICE,7,7
2024-02-18,PRODUCT_FLAT_FILE_INVLOADER,21,21
2024-02-18,PRODUCT_LIST,21,21
2024-02-18,PRODUCT_LIST_IMAGE,21,21
2024-02-18,PRODUCT_LIST_INVENTORY,21,21
2024-02-18,PRODUCT_LIST_PRICE,21,21
2024-02-19,PRODUCT_FLAT_FILE_INVLOADER,8,8
2024-02-19,PRODUCT_LIST,8,8
2024-02-19,PRODUCT_LIST_IMAGE,8,8
2024-02-19,PRODUCT_LIST_INVENTORY,8,8
2024-02-19,PRODUCT_LIST_PRICE,8,8
2024-02-19,PRODUCT_LIST_REMOVE,4,4
2024-02-20,PRODUCT_FLAT_FILE_INVLOADER,8,8
2024-02-20,PRODUCT_LIST,8,8
2024-02-20,PRODUCT_LIST_IMAGE,8,8
2024-02-20,PRODUCT_LIST_INVENTORY,8,8
2024-02-20,PRODUCT_LIST_PRICE,8,8
2024-02-20,PRODUCT_LIST_REMOVE,3,3
2024-02-21,PRODUCT_FLAT_FILE_INVLOADER,8,8
2024-02-21,PRODUCT_LIST,8,8
2024-02-21,PRODUCT_LIST_IMAGE,8,8
2024-02-21,PRODUCT_LIST_INVENTORY,8,8
2024-02-21,PRODUCT_LIST_PRICE,8,8
2024-02-21,PRODUCT_LIST_REMOVE,1,1
2024-02-22,PRODUCT_FLAT_FILE_INVLOADER,7,7
2024-02-22,PRODUCT_LIST,7,7
2024-02-22,PRODUCT_LIST_IMAGE,7,7
2024-02-22,PRODUCT_LIST_INVENTORY,7,7
2024-02-22,PRODUCT_LIST_PRICE,7,7
2024-02-23,PRODUCT_FLAT_FILE_INVLOADER,7,7
2024-02-23,PRODUCT_LIST,7,7
2024-02-23,PRODUCT_LIST_IMAGE,7,7
2024-02-23,PRODUCT_LIST_INVENTORY,7,7
2024-02-23,PRODUCT_LIST_PRICE,7,7
2024-02-23,PRODUCT_LIST_REMOVE,1,1
2024-02-24,PRODUCT_FLAT_FILE_INVLOADER,8,8
2024-02-24,PRODUCT_LIST,8,8
2024-02-24,PRODUCT_LIST_IMAGE,8,8
2024-02-24,PRODUCT_LIST_INVENTORY,8,8
2024-02-24,PRODUCT_LIST_PRICE,8,8
2024-02-25,PRODUCT_FLAT_FILE_INVLOADER,10,10
2024-02-25,PRODUCT_LIST,11,11
2024-02-25,PRODUCT_LIST_IMAGE,10,10
2024-02-25,PRODUCT_LIST_INVENTORY,10,10
2024-02-25,PRODUCT_LIST_PRICE,10,10
2024-02-26,PRODUCT_FLAT_FILE_INVLOADER,7,7
2024-02-26,PRODUCT_LIST,7,7
2024-02-26,PRODUCT_LIST_IMAGE,7,7
2024-02-26,PRODUCT_LIST_INVENTORY,7,7
2024-02-26,PRODUCT_LIST_PRICE,7,7
2024-02-26,PRODUCT_LIST_REMOVE,1,1
2024-02-27,PRODUCT_FLAT_FILE_INVLOADER,29,29
2024-02-27,PRODUCT_LIST,29,29
2024-02-27,PRODUCT_LIST_IMAGE,29,29
2024-02-27,PRODUCT_LIST_INVENTORY,29,29
2024-02-27,PRODUCT_LIST_PRICE,29,29
2024-02-27,PRODUCT_LIST_REMOVE,4,4
2024-02-28,PRODUCT_FLAT_FILE_INVLOADER,40,40
2024-02-28,PRODUCT_LIST,43,43
2024-02-28,PRODUCT_LIST_IMAGE,40,40
2024-02-28,PRODUCT_LIST_INVENTORY,40,40
2024-02-28,PRODUCT_LIST_PRICE,40,40
2024-02-28,PRODUCT_LIST_REMOVE,4,4
2024-02-29,PRODUCT_FLAT_FILE_INVLOADER,20,20
2024-02-29,PRODUCT_LIST,20,20
2024-02-29,PRODUCT_LIST_IMAGE,20,20
2024-02-29,PRODUCT_LIST_INVENTORY,20,20
2024-02-29,PRODUCT_LIST_PRICE,20,20
2024-02-29,PRODUCT_LIST_REMOVE,8,8
2024-03-01,PRODUCT_FLAT_FILE_INVLOADER,10,10
2024-03-01,PRODUCT_LIST,11,11
2024-03-01,PRODUCT_LIST_IMAGE,10,10
2024-03-01,PRODUCT_LIST_INVENTORY,10,10
2024-03-01,PRODUCT_LIST_PRICE,10,10
2024-03-01,PRODUCT_LIST_REMOVE,6,6
2024-03-02,PRODUCT_FLAT_FILE_INVLOADER,5,5
2024-03-02,PRODUCT_LIST,6,6
2024-03-02,PRODUCT_LIST_IMAGE,5,5
2024-03-02,PRODUCT_LIST_INVENTORY,5,5
2024-03-02,PRODUCT_LIST_PRICE,5,5
2024-03-03,PRODUCT_FLAT_FILE_INVLOADER,8,8
2024-03-03,PRODUCT_LIST,9,9
2024-03-03,PRODUCT_LIST_IMAGE,8,8
2024-03-03,PRODUCT_LIST_INVENTORY,8,8
2024-03-03,PRODUCT_LIST_PRICE,8,8
2024-03-03,PRODUCT_LIST_REMOVE,4,4
2024-03-04,PRODUCT_FLAT_FILE_INVLOADER,12,12
2024-03-04,PRODUCT_LIST,11,11
2024-03-04,PRODUCT_LIST_IMAGE,12,12
2024-03-04,PRODUCT_LIST_INVENTORY,12,12
2024-03-04,PRODUCT_LIST_PRICE,12,12
2024-03-04,PRODUCT_LIST_REMOVE,4,4
2024-03-05,PRODUCT_FLAT_FILE_INVLOADER,4,4
2024-03-05,PRODUCT_LIST,4,4
2024-03-05,PRODUCT_LIST_IMAGE,4,4
2024-03-05,PRODUCT_LIST_INVENTORY,4,4
2024-03-05,PRODUCT_LIST_PRICE,4,4
2024-03-05,PRODUCT_LIST_REMOVE,3,3
2024-03-06,PRODUCT_FLAT_FILE_INVLOADER,20,20
2024-03-06,PRODUCT_LIST,20,20
2024-03-06,PRODUCT_LIST_IMAGE,20,20
2024-03-06,PRODUCT_LIST_INVENTORY,20,20
2024-03-06,PRODUCT_LIST_PRICE,20,20
2024-03-06,PRODUCT_LIST_REMOVE,1,1
2024-03-07,PRODUCT_FLAT_FILE_INVLOADER,4,4
2024-03-07,PRODUCT_LIST,5,5
2024-03-07,PRODUCT_LIST_IMAGE,4,4
2024-03-07,PRODUCT_LIST_INVENTORY,4,4
2024-03-07,PRODUCT_LIST_PRICE,4,4
2024-03-07,PRODUCT_LIST_REMOVE,7,7
2024-03-08,PRODUCT_FLAT_FILE_INVLOADER,13,13
2024-03-08,PRODUCT_LIST,13,13
2024-03-08,PRODUCT_LIST_IMAGE,13,13
2024-03-08,PRODUCT_LIST_INVENTORY,13,13
2024-03-08,PRODUCT_LIST_PRICE,13,13
2024-03-08,PRODUCT_LIST_REMOVE,1,1
2024-03-09,PRODUCT_FLAT_FILE_INVLOADER,16,16
2024-03-09,PRODUCT_LIST,16,16
2024-03-09,PRODUCT_LIST_IMAGE,16,16
2024-03-09,PRODUCT_LIST_INVENTORY,16,16
2024-03-09,PRODUCT_LIST_PRICE,16,16
2024-03-10,PRODUCT_FLAT_FILE_INVLOADER,4,4
2024-03-10,PRODUCT_LIST,4,4
2024-03-10,PRODUCT_LIST_IMAGE,4,4
2024-03-10,PRODUCT_LIST_INVENTORY,4,4
2024-03-10,PRODUCT_LIST_PRICE,4,4
2024-03-11,PRODUCT_FLAT_FILE_INVLOADER,14,14
2024-03-11,PRODUCT_LIST,14,14
2024-03-11,PRODUCT_LIST_IMAGE,14,14
2024-03-11,PRODUCT_LIST_INVENTORY,14,14
2024-03-11,PRODUCT_LIST_PRICE,14,14
2024-03-11,PRODUCT_LIST_REMOVE,1,1
2024-03-12,PRODUCT_FLAT_FILE_INVLOADER,4,4
2024-03-12,PRODUCT_LIST,4,4
2024-03-12,PRODUCT_LIST_IMAGE,4,4
2024-03-12,PRODUCT_LIST_INVENTORY,4,4
2024-03-12,PRODUCT_LIST_PRICE,4,4
2024-03-13,PRODUCT_FLAT_FILE_INVLOADER,11,11
2024-03-13,PRODUCT_LIST,12,12
2024-03-13,PRODUCT_LIST_IMAGE,11,11
2024-03-13,PRODUCT_LIST_INVENTORY,11,11
2024-03-13,PRODUCT_LIST_PRICE,11,11
2024-03-13,PRODUCT_LIST_REMOVE,2,2
2024-03-14,PRODUCT_FLAT_FILE_INVLOADER,7,7
2024-03-14,PRODUCT_LIST,7,7
2024-03-14,PRODUCT_LIST_IMAGE,7,7
2024-03-14,PRODUCT_LIST_INVENTORY,7,7
2024-03-14,PRODUCT_LIST_PRICE,7,7
2024-03-14,PRODUCT_LIST_REMOVE,2,2
2024-03-15,PRODUCT_FLAT_FILE_INVLOADER,14,14
2024-03-15,PRODUCT_LIST,15,15
2024-03-15,PRODUCT_LIST_IMAGE,14,14
2024-03-15,PRODUCT_LIST_INVENTORY,14,14
2024-03-15,PRODUCT_LIST_PRICE,14,14
2024-03-15,PRODUCT_LIST_REMOVE,2,2
2024-03-16,PRODUCT_FLAT_FILE_INVLOADER,4,4
2024-03-16,PRODUCT_LIST,4,4
2024-03-16,PRODUCT_LIST_IMAGE,4,4
2024-03-16,PRODUCT_LIST_INVENTORY,4,4
2024-03-16,PRODUCT_LIST_PRICE,4,4
2024-03-16,PRODUCT_LIST_REMOVE,1,1
2024-03-17,PRODUCT_FLAT_FILE_INVLOADER,8,8
2024-03-17,PRODUCT_LIST,8,8
2024-03-17,PRODUCT_LIST_IMAGE,8,8
2024-03-17,PRODUCT_LIST_INVENTORY,8,8
2024-03-17,PRODUCT_LIST_PRICE,8,8
2024-03-18,PRODUCT_FLAT_FILE_INVLOADER,6,6
2024-03-18,PRODUCT_LIST,6,6
2024-03-18,PRODUCT_LIST_IMAGE,6,6
2024-03-18,PRODUCT_LIST_INVENTORY,6,6
2024-03-18,PRODUCT_LIST_PRICE,6,6
2024-03-18,PRODUCT_LIST_REMOVE,4,4
2024-03-19,PRODUCT_FLAT_FILE_INVLOADER,110,17
2024-03-19,PRODUCT_LIST,210,17
2024-03-19,PRODUCT_LIST_IMAGE,110,17
2024-03-19,PRODUCT_LIST_INVENTORY,110,17
2024-03-19,PRODUCT_LIST_PRICE,110,17
2024-03-20,PRODUCT_FLAT_FILE_INVLOADER,1175,25
2024-03-20,PRODUCT_LIST,1170,25
2024-03-20,PRODUCT_LIST_IMAGE,1175,25
2024-03-20,PRODUCT_LIST_INVENTORY,1175,25
2024-03-20,PRODUCT_LIST_PRICE,1175,25
2024-03-20,PRODUCT_LIST_REMOVE,4,4
2024-03-21,PRODUCT_FLAT_FILE_INVLOADER,1312,19
2024-03-21,PRODUCT_LIST,1249,19
2024-03-21,PRODUCT_LIST_IMAGE,1312,19
2024-03-21,PRODUCT_LIST_INVENTORY,1312,19
2024-03-21,PRODUCT_LIST_PRICE,1312,19
2024-03-21,PRODUCT_LIST_REMOVE,3,3
2024-03-22,PRODUCT_FLAT_FILE_INVLOADER,1349,28
2024-03-22,PRODUCT_LIST,1351,28
2024-03-22,PRODUCT_LIST_IMAGE,1349,28
2024-03-22,PRODUCT_LIST_INVENTORY,1349,28
2024-03-22,PRODUCT_LIST_PRICE,1349,28
2024-03-23,PRODUCT_FLAT_FILE_INVLOADER,1326,22
2024-03-23,PRODUCT_LIST,1324,22
2024-03-23,PRODUCT_LIST_IMAGE,1326,22
2024-03-23,PRODUCT_LIST_INVENTORY,1326,22
2024-03-23,PRODUCT_LIST_PRICE,1326,22
2024-03-24,PRODUCT_FLAT_FILE_INVLOADER,1319,12
2024-03-24,PRODUCT_LIST,1324,12
2024-03-24,PRODUCT_LIST_IMAGE,1319,12
2024-03-24,PRODUCT_LIST_INVENTORY,1319,12
2024-03-24,PRODUCT_LIST_PRICE,1319,12
2024-03-24,PRODUCT_LIST_REMOVE,2,2
2024-03-25,PRODUCT_FLAT_FILE_INVLOADER,591,11
2024-03-25,PRODUCT_LIST,567,11
2024-03-25,PRODUCT_LIST_IMAGE,591,11
2024-03-25,PRODUCT_LIST_INVENTORY,591,11
2024-03-25,PRODUCT_LIST_PRICE,591,11
2024-03-25,PRODUCT_LIST_REMOVE,1,1
2024-03-26,PRODUCT_FLAT_FILE_INVLOADER,8,8
2024-03-26,PRODUCT_LIST,8,8
2024-03-26,PRODUCT_LIST_IMAGE,8,8
2024-03-26,PRODUCT_LIST_INVENTORY,8,8
2024-03-26,PRODUCT_LIST_PRICE,8,8
2024-03-27,PRODUCT_FLAT_FILE_INVLOADER,9,9
2024-03-27,PRODUCT_LIST,9,9
2024-03-27,PRODUCT_LIST_IMAGE,9,9
2024-03-27,PRODUCT_LIST_INVENTORY,9,9
2024-03-27,PRODUCT_LIST_PRICE,9,9
2024-03-27,PRODUCT_LIST_REMOVE,2,2
2024-03-28,PRODUCT_FLAT_FILE_INVLOADER,5,5
2024-03-28,PRODUCT_LIST,5,5
2024-03-28,PRODUCT_LIST_IMAGE,5,5
2024-03-28,PRODUCT_LIST_INVENTORY,5,5
2024-03-28,PRODUCT_LIST_PRICE,5,5
2024-03-28,PRODUCT_LIST_REMOVE,2,2
2024-03-29,PRODUCT_FLAT_FILE_INVLOADER,7,7
2024-03-29,PRODUCT_LIST,7,7
2024-03-29,PRODUCT_LIST_IMAGE,7,7
2024-03-29,PRODUCT_LIST_INVENTORY,7,7
2024-03-29,PRODUCT_LIST_PRICE,7,7
2024-03-30,PRODUCT_FLAT_FILE_INVLOADER,20,20
2024-03-30,PRODUCT_LIST,20,20
2024-03-30,PRODUCT_LIST_IMAGE,20,20
2024-03-30,PRODUCT_LIST_INVENTORY,20,20
2024-03-30,PRODUCT_LIST_PRICE,20,20
2024-03-31,PRODUCT_FLAT_FILE_INVLOADER,5,5
2024-03-31,PRODUCT_LIST,6,6
2024-03-31,PRODUCT_LIST_IMAGE,5,5
2024-03-31,PRODUCT_LIST_INVENTORY,5,5
2024-03-31,PRODUCT_LIST_PRICE,5,5
2024-04-01,PRODUCT_FLAT_FILE_INVLOADER,16,16
2024-04-01,PRODUCT_LIST,16,16
2024-04-01,PRODUCT_LIST_IMAGE,16,16
2024-04-01,PRODUCT_LIST_INVENTORY,16,16
2024-04-01,PRODUCT_LIST_PRICE,16,16
2024-04-01,PRODUCT_LIST_REMOVE,3,3
